id,brewery_id,name_x,style,abv,ibu,ounces,name_y,city,state
189,365,Roller Dam Red Ale (2010),Irish Red Ale,0.054,30,16,Great River Brewery,Davenport, IA
1106,466,Pablo Beach Pale Ale,American Pale Ale (APA),0.05,30,12,Green Room Brewing,Jacksonville, FL
2314,156,Wild Trail Pale Ale,American Pale Ale (APA),0.057,44,12,Greenbrier Valley Brewing Company,Lewisburg, WV
2313,156,Mothman Black IPA,American Black Ale,0.067,71,12,Greenbrier Valley Brewing Company,Lewisburg, WV
2044,86,Captain's Daughter,American Double / Imperial IPA,0.085,69,12,Grey Sail Brewing Company,Westerly, RI
1505,379,Flying Jenny Extra Pale Ale,American Pale Ale (APA),0.06,54,12,Grey Sail Brewing of Rhode Island,Westerly, RI
1186,379,Hazy Day Belgian-Style Wit,Witbier,0.04,20,16,Grey Sail Brewing of Rhode Island,Westerly, RI
984,379,Leaning Chimney Smoked Porter,American Porter,0.06,34,16,Grey Sail Brewing of Rhode Island,Westerly, RI
693,379,Flying Jenny Extra Pale Ale (2012),American Pale Ale (APA),0.06,54,12,Grey Sail Brewing of Rhode Island,Westerly, RI
631,379,Flagship Ale,Cream Ale,0.049,22,12,Grey Sail Brewing of Rhode Island,Westerly, RI
2375,124,Mr. Blue Sky,American Pale Wheat Ale,0.045,6,16,Griffin Claw Brewing Company,Birmingham, MI
2142,124,Screamin’ Pumpkin,Pumpkin Ale,0.05,25,16,Griffin Claw Brewing Company,Birmingham, MI
2141,124,Grand Trunk Bohemian Pils,Czech Pilsener,0.05,35,16,Griffin Claw Brewing Company,Birmingham, MI
2140,124,El Rojo,American Amber / Red Ale,0.065,25,16,Griffin Claw Brewing Company,Birmingham, MI
2138,124,Grind Line,American Pale Ale (APA),0.05,35,16,Griffin Claw Brewing Company,Birmingham, MI
2007,124,Norm's Gateway IPA,American IPA,0.04,55,12,Griffin Claw Brewing Company,Birmingham, MI
2339,144,Little Red Cap,Altbier,0.063,43,12,Grimm Brothers Brewhouse,Loveland, CO
1857,290,Supergoose IPA,American IPA,0.069,67,12,Hale's Ales,Seattle, WA
2026,248,Pursuit,American IPA,0.07,40,12,Half Full Brewery,Stamford, CT
1361,248,Half Full Bright Ale,American Blonde Ale,0.052,18,12,Half Full Brewery,Stamford, CT
1016,476,Orange Wheat,Fruit / Vegetable Beer,0.046,17,12,Hangar 24 Craft Brewery,Redlands, CA
1015,476,Hangar 24 Helles Lager,Munich Helles Lager,0.043,14,12,Hangar 24 Craft Brewery,Redlands, CA
1677,343,The Great Return,American IPA,0.075,70,16,Hardywood Park Craft Brewery,Richmond, VA
1331,343,Hardywood Cream Ale,Cream Ale,0.044,18,12,Hardywood Park Craft Brewery,Richmond, VA
1270,343,Capital Trail Pale Ale,American Pale Ale (APA),0.056,55,12,Hardywood Park Craft Brewery,Richmond, VA
2059,234,UFO Gingerland,Herbed / Spiced Beer,0.052,15,12,Harpoon Brewery,Boston, MA
1653,234,The Long Thaw White IPA,American White IPA,0.062,45,12,Harpoon Brewery,Boston, MA
1380,234,Harpoon Summer Beer,Kölsch,0.05,28,12,Harpoon Brewery,Boston, MA
1379,234,Harpoon IPA,American IPA,0.059,42,12,Harpoon Brewery,Boston, MA
1340,234,UFO Pumpkin,Pumpkin Ale,0.059,20,12,Harpoon Brewery,Boston, MA
1313,234,Harpoon Octoberfest,Märzen / Oktoberfest,0.055,30,12,Harpoon Brewery,Boston, MA
770,234,Harpoon IPA (2012),American IPA,0.059,42,12,Harpoon Brewery,Boston, MA
769,234,Harpoon Summer Beer (2012),Kölsch,0.05,28,12,Harpoon Brewery,Boston, MA
610,234,UFO White,American Pale Wheat Ale,0.048,10,12,Harpoon Brewery,Boston, MA
192,234,Harpoon Summer Beer (2010),Kölsch,0.05,28,12,Harpoon Brewery,Boston, MA
126,234,Harpoon IPA (2010),American IPA,0.059,42,12,Harpoon Brewery,Boston, MA
1895,280,Groupe G,Belgian IPA,0.076,65,16,Headlands Brewing Company,Mill Valley, CA
1894,280,Pt. Bonita Rustic Lager,American Pale Lager,0.062,40,16,Headlands Brewing Company,Mill Valley, CA
1893,280,Hill 88 Double IPA,American Double / Imperial IPA,0.088,77,16,Headlands Brewing Company,Mill Valley, CA
990,479,Loose Cannon,American IPA,0.072,45,12,Heavy Seas Beer,Halethorpe, MD
989,479,AARGHtoberfest!,Märzen / Oktoberfest,0.06,30,12,Heavy Seas Beer,Halethorpe, MD
1351,423,Grazias,Cream Ale,0.063,30,16,Hess Brewing Company,San Diego, CA
1346,423,Habitus IPA,American IPA,0.08,86,16,Hess Brewing Company,San Diego, CA
904,423,Ex Umbris Rye Imperial Stout,American Double / Imperial Stout,0.099,85,16,Hess Brewing Company,San Diego, CA
2295,168,The Golden One,American Pilsner,0.063,21,12,High Hops Brewery,Windsor, CO
2294,168,The Power of Zeus,American Pale Ale (APA),0.07,68,12,High Hops Brewery,Windsor, CO
824,500,Tonganoxie Honey Wheat,American Pale Wheat Ale,0.044,22,12,High Noon Saloon And Brewery,Leavenworth, KS
1615,362,The 12th Can™,American Pale Ale (APA),0.045,32,16,Hilliard's Beer,Seattle, WA
889,362,Hilliard's Pils,Czech Pilsener,0.055,34,16,Hilliard's Beer,Seattle, WA
724,362,Hilliard's Blonde,American Blonde Ale,0.049,20,16,Hilliard's Beer,Seattle, WA
497,362,Hilliard's Amber Ale,American Amber / Red Ale,0.055,60,16,Hilliard's Beer,Seattle, WA
496,362,Hilliard's Saison,Saison / Farmhouse Ale,0.066,30,16,Hilliard's Beer,Seattle, WA
1835,297,Provision,Saison / Farmhouse Ale,0.042,25,12,Hop Farm Brewing Company,Pittsburgh, PA
1834,297,One Nut Brown,American Brown Ale,0.047,28,12,Hop Farm Brewing Company,Pittsburgh, PA
1833,297,Hop Farm IPA,American IPA,0.058,45,12,Hop Farm Brewing Company,Pittsburgh, PA
2195,198,Double D Blonde,American Blonde Ale,0.049,20,12,Hop Valley Brewing Company,Springfield, OR
1605,198,Festeroo Winter Ale,American Strong Ale,0.078,60,12,Hop Valley Brewing Company,Springfield, OR
1543,198,Proxima IPA,American IPA,0.063,70,12,Hop Valley Brewing Company,Springfield, OR
1390,198,Double D Blonde (2013),American Blonde Ale,0.049,20,12,Hop Valley Brewing Company,Springfield, OR
1354,198,541 American Lager,American Pale Lager,0.048,13,12,Hop Valley Brewing Company,Springfield, OR
1353,198,Alphadelic IPA,American IPA,0.065,90,12,Hop Valley Brewing Company,Springfield, OR
499,198,Alphadelic IPA (2011),American IPA,0.065,90,12,Hop Valley Brewing Company,Springfield, OR
498,198,Double D Blonde (2011),American Blonde Ale,0.049,20,12,Hop Valley Brewing Company,Springfield, OR
502,395,Alteration,Altbier,0.051,40,12,Hops & Grain Brewery,Austin, TX
501,395,Pale Dog,American Pale Ale (APA),0.06,50,12,Hops & Grain Brewery,Austin, TX
2482,80,Totally Radler,Radler,0.027,21,16,Hopworks Urban Brewery,Portland, OR
2400,80,Nonstop Hef Hop,American Pale Wheat Ale,0.039,20,16,Hopworks Urban Brewery,Portland, OR
2399,80,Nonstop Hef Hop,American Pale Wheat Ale,0.039,20,16,Hopworks Urban Brewery,Portland, OR
2398,80,Nonstop Hef Hop,American Pale Wheat Ale,0.039,20,16,Hopworks Urban Brewery,Portland, OR
2397,80,Nonstop Hef Hop,American Pale Wheat Ale,0.039,20,16,Hopworks Urban Brewery,Portland, OR
2396,80,Nonstop Hef Hop,American Pale Wheat Ale,0.039,20,16,Hopworks Urban Brewery,Portland, OR
2395,80,Nonstop Hef Hop,American Pale Wheat Ale,0.039,20,16,Hopworks Urban Brewery,Portland, OR
2394,80,Nonstop Hef Hop,American Pale Wheat Ale,0.039,20,16,Hopworks Urban Brewery,Portland, OR
2393,80,Nonstop Hef Hop,American Pale Wheat Ale,0.039,20,16,Hopworks Urban Brewery,Portland, OR
2392,80,Nonstop Hef Hop,American Pale Wheat Ale,0.039,20,16,Hopworks Urban Brewery,Portland, OR
2391,80,Nonstop Hef Hop,American Pale Wheat Ale,0.039,20,16,Hopworks Urban Brewery,Portland, OR
2390,80,Nonstop Hef Hop,American Pale Wheat Ale,0.039,20,16,Hopworks Urban Brewery,Portland, OR
2389,80,Nonstop Hef Hop,American Pale Wheat Ale,0.039,20,16,Hopworks Urban Brewery,Portland, OR
2388,80,Rise Up Red,American Amber / Red Ale,0.058,60,16,Hopworks Urban Brewery,Portland, OR
2200,80,Survival Stout,American Stout,0.058,35,16,Hopworks Urban Brewery,Portland, OR
2199,80,Hopworks IPA,American IPA,0.066,75,16,Hopworks Urban Brewery,Portland, OR
2193,80,Abominable Winter Ale,American Strong Ale,0.073,70,16,Hopworks Urban Brewery,Portland, OR
1398,80,Pigwar White India Pale Ale,American White IPA,0.06,60,16,Hopworks Urban Brewery,Portland, OR
1085,80,Rise-Up Red (2014),American Amber / Red Ale,0.058,60,16,Hopworks Urban Brewery,Portland, OR
916,80,Abominable Winter Ale (2012),American Strong Ale,0.073,70,16,Hopworks Urban Brewery,Portland, OR
658,80,HUB Lager,Czech Pilsener,0.051,32,16,Hopworks Urban Brewery,Portland, OR
653,80,Hopworks IPA (2012),American IPA,0.066,75,16,Hopworks Urban Brewery,Portland, OR
2384,120,Laka Laka Pineapple,Hefeweizen,0.051,17,12,Horny Goat Brew Pub,Milwaukee, WI
1903,277,Let It Ride IPA,American IPA,0.068,90,12,Indeed Brewing Company,Minneapolis, MN
1691,277,Stir Crazy Winter Ale,Winter Warmer,0.065,22,12,Indeed Brewing Company,Minneapolis, MN
1555,277,Sweet Yamma Jamma Ale,Fruit / Vegetable Beer,0.05,10,12,Indeed Brewing Company,Minneapolis, MN
1115,277,Shenanigans Summer Ale,American Pale Wheat Ale,0.046,27,12,Indeed Brewing Company,Minneapolis, MN
729,277,Midnight Ryder,American Black Ale,0.065,80,12,Indeed Brewing Company,Minneapolis, MN
728,277,Day Tripper Pale Ale,American Pale Ale (APA),0.054,45,12,Indeed Brewing Company,Minneapolis, MN
2350,140,Oklahoma Suks,American Amber / Red Ale,0.048,32,12,Independence Brewing Company,Austin, TX
2301,140,Power & Light,American Pale Ale (APA),0.055,42,12,Independence Brewing Company,Austin, TX
1904,140,White Rabbit ,Witbier,0.059,27,12,Independence Brewing Company,Austin, TX
2609,23,Tribute,American Pale Ale (APA),0.058,58,12,Indiana City Brewing,Indianapolis, IN
2038,242,Infamous IPA,American IPA,0.07,75,12,Infamous Brewing Company,Austin, TX
1774,242,Hijack,Cream Ale,0.055,20,12,Infamous Brewing Company,Austin, TX
559,527,Jon Boat Coastal Ale,American Blonde Ale,0.045,20,12,Intuition Ale Works,Jacksonville, FL
558,527,I-10 IPA,American IPA,0.068,55,12,Intuition Ale Works,Jacksonville, FL
553,527,People's Pale Ale,American Pale Ale (APA),0.053,28,12,Intuition Ale Works,Jacksonville, FL
2673,2,House Lager,Keller Bier / Zwickel Bier,0.052,18,16,Jack's Abby Craft Lagers,Framingham, MA
2672,2,Leisure Time,American Pale Lager,0.048,15,12,Jack's Abby Craft Lagers,Framingham, MA
2671,2,Excess IPL,American India Pale Lager,0.072,80,16,Jack's Abby Craft Lagers,Framingham, MA
2670,2,Hoponius Union,American India Pale Lager,0.067,65,12,Jack's Abby Craft Lagers,Framingham, MA
2669,2,Calyptra,American India Pale Lager,0.049,45,12,Jack's Abby Craft Lagers,Framingham, MA
1793,312,Thunder Ann,American Pale Ale (APA),0.055,37,12,Jackalope Brewing Company,Nashville, TN
2060,233,Weize Guy,Hefeweizen,0.05,15,12,Joseph James Brewing Company,Henderson, NV
469,233,Fox Tail Gluten Free Ale,American Pale Ale (APA),0.05,50,12,Joseph James Brewing Company,Henderson, NV
468,233,Hop Box Imperial IPA,American Double / Imperial IPA,0.093,90,12,Joseph James Brewing Company,Henderson, NV
467,233,Joseph James American Lager,American Adjunct Lager,0.052,15,12,Joseph James Brewing Company,Henderson, NV
2162,208,Lewbricator Wheat Dopplebock ,Doppelbock,0.075,24,12,Kalona Brewing Company,Kalona, IA
2374,125,Weisse Versa (2012),Hefeweizen,0.052,16,12,Karbach Brewing Company,Houston, TX
1560,125,Mother in Lager,Munich Dunkel Lager,0.058,25,12,Karbach Brewing Company,Houston, TX
1557,125,Weekend Warrior Pale Ale,American Pale Ale (APA),0.055,40,12,Karbach Brewing Company,Houston, TX
1458,125,Karbachtoberfest,Märzen / Oktoberfest,0.055,25,12,Karbach Brewing Company,Houston, TX
1235,125,Love Street Summer Seasonal (2014),Kölsch,0.047,20,12,Karbach Brewing Company,Houston, TX
1068,125,Barn Burner Saison,Saison / Farmhouse Ale,0.066,20,12,Karbach Brewing Company,Houston, TX
666,125,Rodeo Clown Double IPA,American Double / Imperial IPA,0.095,85,12,Karbach Brewing Company,Houston, TX
465,125,Sympathy for the Lager,American Amber / Red Lager,0.049,45,12,Karbach Brewing Company,Houston, TX
464,125,Weisse Versa,Hefeweizen,0.052,15,12,Karbach Brewing Company,Houston, TX
463,125,Hopadillo India Pale Ale,American IPA,0.066,70,12,Karbach Brewing Company,Houston, TX
1678,342,KelSo Nut Brown Lager,Euro Dark Lager,0.057,19,12,KelSo Beer Company,Brooklyn, NY
1572,342,KelSo India Pale Ale,American IPA,0.06,64,12,KelSo Beer Company,Brooklyn, NY
1348,342,KelSo Pilsner,Czech Pilsener,0.055,23,12,KelSo Beer Company,Brooklyn, NY
1187,458,Peninsula Brewers Reserve (PBR),American Blonde Ale,0.05,15,12,Kenai River Brewing Company,Soldotna, AK
760,510,Cold Smoke Scotch Ale (2007),Scotch Ale / Wee Heavy,0.065,11,16,Kettle House Brewing Company,Missoula, MT
759,510,Double Haul IPA (2009),American IPA,0.065,65,16,Kettle House Brewing Company,Missoula, MT
758,510,Double Haul IPA (2006),American IPA,0.065,65,16,Kettle House Brewing Company,Missoula, MT
87,510,Eddy Out Pale Ale,American Pale Ale (APA),0.055,50,16,Kettle House Brewing Company,Missoula, MT
86,510,Double Haul IPA,American IPA,0.065,65,16,Kettle House Brewing Company,Missoula, MT
85,510,Cold Smoke Scotch Ale,Scotch Ale / Wee Heavy,0.065,11,16,Kettle House Brewing Company,Missoula, MT
1667,102,King Street IPA,American IPA,0.06,70,12,King Street Brewing Company,Anchorage, AK
1666,102,King Street Hefeweizen,Hefeweizen,0.057,10,12,King Street Brewing Company,Anchorage, AK
2460,87,India Pale Ale,American IPA,0.063,65,16,Kirkwood Station Brewing Company,Kirkwood, MO
2459,87,Blackberry Wheat,American Pale Wheat Ale,0.048,11,16,Kirkwood Station Brewing Company,Kirkwood, MO
1274,439,Longboard Island Lager,American Amber / Red Lager,0.046,18,24,Kona Brewing Company,Kona, HI
1220,439,Longboard Island Lager,American Amber / Red Lager,0.046,18,16,Kona Brewing Company,Kona, HI
1070,439,Longboard Island Lager,American Amber / Red Lager,0.046,18,12,Kona Brewing Company,Kona, HI
590,439,Longboard Island Lager,American Amber / Red Lager,0.046,18,12,Kona Brewing Company,Kona, HI
781,505,Choc Beer (2003),American Dark Wheat Ale,0.04,9,12,Krebs Brewing Company (Pete's Pl...,Krebs, OK
1741,332,A Slice of Hefen,Hefeweizen,0.054,15,16,La Cumbre Brewing Company,Albuquerque, NM
664,332,Elevated IPA,American IPA,0.072,100,16,La Cumbre Brewing Company,Albuquerque, NM
392,545,Rumspringa Golden Bock,Maibock / Helles Bock,0.066,30,12,Lancaster Brewing Company,Lancaster, PA
195,545,Lancaster German Style Kölsch,Kölsch,0.048,28,12,Lancaster Brewing Company,Lancaster, PA
2108,218,Laughing Dog Cream Ale,Cream Ale,0.05,12,12,Laughing Dog Brewing Company,Ponderay, ID
1397,218,Two-One Niner,American Pilsner,0.048,9,12,Laughing Dog Brewing Company,Ponderay, ID
1396,218,Laughing Dog IPA,American IPA,0.064,66,12,Laughing Dog Brewing Company,Ponderay, ID
1675,345,Madra Allta,American IPA,0.064,95,12,Lavery Brewing Company,Erie, PA
1249,345,Duluchan India Pale Ale,American IPA,0.056,70,12,Lavery Brewing Company,Erie, PA
2036,244,Getaway,German Pilsener,0.052,30,16,Lift Bridge Brewing Company,Stillwater, MN
1168,244,Farm Girl Saison,Saison / Farmhouse Ale,0.06,30,16,Lift Bridge Brewing Company,Stillwater, MN
1832,298,Adam's Stout,American Stout,0.058,40,12,Liquid Hero Brewery,York, PA
1688,298,American Hero,American Amber / Red Ale,0.057,42,12,Liquid Hero Brewery,York, PA
1687,298,Schweet Ale,Fruit / Vegetable Beer,0.052,20,12,Liquid Hero Brewery,York, PA
1686,298,Irregardless IPA,American IPA,0.065,75,12,Liquid Hero Brewery,York, PA
2434,104,Peach Pale Ale,American Pale Ale (APA),0.057,40,12,Lone Tree Brewing Company,Lone Tree, CO
2329,149,Peacemaker Pale Ale,American Pale Ale (APA),0.057,47,12,Lonerider Brewing Company,Raleigh, NC
2327,149,Shotgun Betty,Hefeweizen,0.058,11,12,Lonerider Brewing Company,Raleigh, NC
2326,149,Sweet Josie,American Brown Ale,0.061,30,12,Lonerider Brewing Company,Raleigh, NC
1926,268,Long Trail IPA,English India Pale Ale (IPA),0.059,42,12,Long Trail Brewing Company,Bridgewater Corners, VT
1924,268,Long Trail Ale,American Amber / Red Ale,0.046,30,12,Long Trail Brewing Company,Bridgewater Corners, VT
1090,268,Double Bag,Altbier,0.072,33,16,Long Trail Brewing Company,Bridgewater Corners, VT
574,268,Blackbeary Wheat,Fruit / Vegetable Beer,0.04,8,12,Long Trail Brewing Company,Bridgewater Corners, VT
573,268,Long Trail Ale (1),Altbier,0.046,30,12,Long Trail Brewing Company,Bridgewater Corners, VT
2584,41,Gose,Gose,0.046,8,16,Lost Nation Brewing,East Fairfield, VT
2583,41,Vermont Pilsner,German Pilsener,0.048,20,16,Lost Nation Brewing,East Fairfield, VT
1309,430,Face Plant IPA,American IPA,0.062,65,12,Lost Rhino Brewing Company,Ashburn, VA
1308,430,Rhino Chasers Pilsner,Czech Pilsener,0.056,55,12,Lost Rhino Brewing Company,Ashburn, VA
1571,377,Slow Hand Stout,American Stout,0.052,29,16,Lucette Brewing Company,Menominee, WI
2033,245,Pub Ale,English Dark Mild Ale,0.038,18,12,Lucky Town Brewing Company,Jackson, MS
2032,245,Ballistic Blonde,Belgian Pale Ale,0.051,31,12,Lucky Town Brewing Company,Jackson, MS
1153,158,Lumberyard Pilsner,American Pilsner,0.053,20,12,Lumberyard Brewing Company,Flagstaff, AZ
961,485,Mac's Scottish Style Amber Ale (2000),American Amber / Red Ale,0.051,32,12,MacTarnahans Brewing Company,Portland, OR
2209,91,Sol Drifter,American Blonde Ale,0.043,18,12,Madtree Brewing Company,Cincinnati, OH
1994,91,The Great Pumpcan,Fruit / Vegetable Beer,0.079,18,16,Madtree Brewing Company,Cincinnati, OH
1816,91,LIFT,Kölsch,0.047,11,12,Madtree Brewing Company,Cincinnati, OH
1815,91,SPRYE,American Pale Ale (APA),0.05,40,12,Madtree Brewing Company,Cincinnati, OH
1126,91,Psychopathy,American IPA,0.069,70,12,Madtree Brewing Company,Cincinnati, OH
1125,91,Gnarly Brown,American Brown Ale,0.07,32,12,Madtree Brewing Company,Cincinnati, OH
1124,91,Happy Amber,American Amber / Red Ale,0.06,30,12,Madtree Brewing Company,Cincinnati, OH
1813,303,#9,Fruit / Vegetable Beer,0.051,20,16,Magic Hat Brewing Company,South Burlington, VT
1113,303,Elder Betty,Hefeweizen,0.055,13,12,Magic Hat Brewing Company,South Burlington, VT
360,303,#9,Fruit / Vegetable Beer,0.051,20,12,Magic Hat Brewing Company,South Burlington, VT
1625,356,Belgian Style Session Ale,Belgian Pale Ale,0.045,21,12,Manayunk Brewing Company,Philadelphia, PA
1484,356,Summer Paradise,American Pale Wheat Ale,0.05,18,12,Manayunk Brewing Company,Philadelphia, PA
1356,356,Monk from the 'Yunk,Tripel,0.09,30,12,Manayunk Brewing Company,Philadelphia, PA
1355,356,Schuylkill Punch,Fruit / Vegetable Beer,0.06,14,12,Manayunk Brewing Company,Philadelphia, PA
1334,356,Dreamin' Double IPA,American Double / Imperial IPA,0.085,85,12,Manayunk Brewing Company,Philadelphia, PA
1674,346,Chaotic Double IPA,American Double / Imperial IPA,0.099,93,12,Manzanita Brewing Company,Santee, CA
1673,346,Manzanita IPA,American IPA,0.08,88,12,Manzanita Brewing Company,Santee, CA
1672,346,Riverwalk Blonde Ale,American Blonde Ale,0.06,25,12,Manzanita Brewing Company,Santee, CA
1671,346,Gillespie Brown Ale,American Brown Ale,0.095,49,12,Manzanita Brewing Company,Santee, CA
1670,346,Manzanita Pale Ale,American Pale Ale (APA),0.066,44,12,Manzanita Brewing Company,Santee, CA
2308,161,River House,Saison / Farmhouse Ale,0.05,20,16,Martin House Brewing Company,Fort Worth, TX
2268,161,Pretzel Stout,American Stout,0.065,47,16,Martin House Brewing Company,Fort Worth, TX
2197,161,Rubberneck Red,American Amber / Red Ale,0.05,35,16,Martin House Brewing Company,Fort Worth, TX
1831,299,Our Legacy IPA,American IPA,0.065,60,12,Matt Brewing Company,Utica, NY
1135,299,Our Legacy IPA,American IPA,0.065,60,16,Matt Brewing Company,Utica, NY
773,299,Blueberry Blonde Ale,American Blonde Ale,0.05,12,12,Matt Brewing Company,Utica, NY
1578,375,Lahaina Town Brown,American Brown Ale,0.051,20,12,Maui Brewing Company,Lahaina, HI
690,375,Sobrehumano Palena'ole,American Amber / Red Ale,0.06,24,12,Maui Brewing Company,Lahaina, HI
547,375,La Perouse White,Witbier,0.05,12,12,Maui Brewing Company,Lahaina, HI
435,375,Flyin' HI.P.Hay,American IPA,0.068,68,12,Maui Brewing Company,Lahaina, HI
313,375,Mana Wheat,American Pale Wheat Ale,0.055,15,12,Maui Brewing Company,Lahaina, HI
33,375,Bikini Blonde Lager,Munich Helles Lager,0.045,18,12,Maui Brewing Company,Lahaina, HI
32,375,CoCoNut Porter,American Porter,0.057,30,12,Maui Brewing Company,Lahaina, HI
31,375,Big Swell IPA,American IPA,0.062,65,12,Maui Brewing Company,Lahaina, HI
1237,448,Pit Stop Chocolate Porter,American Porter,0.037,34,12,Mavericks Beer Company,Half Moon Bay, CA
1236,448,Pace Setter Belgian Style Wit,Witbier,0.037,21,12,Mavericks Beer Company,Half Moon Bay, CA
1047,448,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),0.037,53,12,Mavericks Beer Company,Half Moon Bay, CA
2186,203,Tsunami IPA,American IPA,0.072,75,19.2,Mehana Brewing Co.,Hilo, HI
2185,203,Tsunami IPA,American IPA,0.072,75,12,Mehana Brewing Co.,Hilo, HI
2184,203,Humpback Blonde Ale,American Blonde Ale,0.042,22,12,Mehana Brewing Co.,Hilo, HI
2178,203,Hawaiian Crow Porter,American Porter,0.052,27,12,Mehana Brewing Co.,Hilo, HI
2177,203,Volcano Red Ale,American Amber / Red Ale,0.052,23,12,Mehana Brewing Co.,Hilo, HI
2176,203,Mauna Kea Pale Ale,American Pale Ale (APA),0.054,42,12,Mehana Brewing Co.,Hilo, HI
1508,393,Shark Bait,Fruit / Vegetable Beer,0.053,11,12,Miami Brewing Company,Miami, FL
1507,393,Gator Tail Brown Ale,American Brown Ale,0.053,30,12,Miami Brewing Company,Miami, FL
1506,393,Miami Vice IPA,American IPA,0.071,62,12,Miami Brewing Company,Miami, FL
1325,393,Big Rod Coconut Ale,American Blonde Ale,0.053,16,12,Miami Brewing Company,Miami, FL
2093,223,Pleasure Town,American IPA,0.063,61,12,Midnight Sun Brewing Company,Anchorage, AK
1814,223,Pleasure Town IPA,American IPA,0.063,61,12,Midnight Sun Brewing Company,Anchorage, AK
587,223,Snowshoe White Ale,Witbier,0.048,12,12,Midnight Sun Brewing Company,Anchorage, AK
586,223,Kodiak Brown Ale,American Brown Ale,0.05,24,12,Midnight Sun Brewing Company,Anchorage, AK
434,223,Sockeye Red IPA,American IPA,0.057,70,12,Midnight Sun Brewing Company,Anchorage, AK
2668,3,Habitus (2014),American Double / Imperial IPA,0.08,100,16,Mike Hess Brewing Company,San Diego, CA
2667,3,Solis,American IPA,0.075,85,16,Mike Hess Brewing Company,San Diego, CA
2666,3,Jucundus,Wheat Ale,0.06,24,16,Mike Hess Brewing Company,San Diego, CA
2664,3,Habitus,American Double / Imperial IPA,0.08,100,16,Mike Hess Brewing Company,San Diego, CA
2663,3,Grazias,Cream Ale,0.063,30,16,Mike Hess Brewing Company,San Diego, CA
2662,3,Claritas,Kölsch,0.058,28,16,Mike Hess Brewing Company,San Diego, CA
2530,65,Daft Funk,Berliner Weissbier,0.043,8,24,Mikerphone Brewing,Chicago, IL
1884,284,Hop Freak,American Double / Imperial IPA,0.087,80,16,Milwaukee Brewing Company,Milwaukee, WI
1272,284,Louie's Demise Amber Ale,American Amber / Red Ale,0.051,24,16,Milwaukee Brewing Company,Milwaukee, WI
1080,284,Hop Happy,American IPA,0.075,51,16,Milwaukee Brewing Company,Milwaukee, WI
932,284,Booyah Farmhouse Ale,Saison / Farmhouse Ale,0.065,20,16,Milwaukee Brewing Company,Milwaukee, WI
172,284,Flaming Damsel Lager (2010),Vienna Lager,0.048,18,16,Milwaukee Brewing Company,Milwaukee, WI
171,284,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,0.051,24,16,Milwaukee Brewing Company,Milwaukee, WI
2441,98,Mission IPA,American IPA,0.068,66,32,Mission Brewery,San Diego, CA
1460,98,El Conquistador Extra Pale Ale,American Pale Ale (APA),0.048,44,32,Mission Brewery,San Diego, CA
1459,98,Shipwrecked Double IPA,American Double / Imperial IPA,0.092,75,32,Mission Brewery,San Diego, CA
2159,209,City of the Sun,American IPA,0.075,85,16,Modern Times Beer,San Diego, CA
2157,209,Booming Rollers,American IPA,0.068,75,16,Modern Times Beer,San Diego, CA
2156,209,Oneida,American Pale Ale (APA),0.052,50,16,Modern Times Beer,San Diego, CA
2154,209,Aurora ,American Amber / Red Ale,0.067,75,16,Modern Times Beer,San Diego, CA
1495,209,Lomaland,Saison / Farmhouse Ale,0.055,30,16,Modern Times Beer,San Diego, CA
1494,209,Fortunate Islands,American Pale Wheat Ale,0.047,46,16,Modern Times Beer,San Diego, CA
1493,209,Black House,American Stout,0.058,40,16,Modern Times Beer,San Diego, CA
1492,209,Blazing World,American Amber / Red Ale,0.065,115,16,Modern Times Beer,San Diego, CA
1907,276,Montauk Summer Ale,American Blonde Ale,0.056,28,12,Montauk Brewing Company,Montauk, NY
1906,276,Driftwood Ale,Extra Special / Strong Bitter (ESB),0.06,49,12,Montauk Brewing Company,Montauk, NY
1756,326,When Helles Freezes Over,Munich Helles Lager,0.056,18,12,Morgan Street Brewery,Saint Louis, MO
1617,326,Morgan Street Oktoberfest,Märzen / Oktoberfest,0.049,24,12,Morgan Street Brewery,Saint Louis, MO
1052,326,Honey Wheat,American Pale Wheat Ale,0.047,14,12,Morgan Street Brewery,Saint Louis, MO
1051,326,Black Bear Dark Lager,Schwarzbier,0.046,24,12,Morgan Street Brewery,Saint Louis, MO
1046,326,Golden Pilsner,German Pilsener,0.05,35,12,Morgan Street Brewery,Saint Louis, MO
2413,111,Cali Creamin',Cream Ale,0.052,21,12,Mother Earth Brew Company,Vista, CA
2237,188,Towhead,American Blonde Ale,0.052,21,12,Mother's Brewing,Springfield, MO
2208,188,Lil' Helper,American IPA,0.07,70,12,Mother's Brewing,Springfield, MO
421,366,Mustang Golden Ale,American Blonde Ale,0.053,10,12,Mustang Brewing Company,Mustang, OK
420,366,Washita Wheat,American Pale Wheat Ale,0.053,14,12,Mustang Brewing Company,Mustang, OK
2345,143,Gansett Light,Light Lager,0.037,10,16,Narragansett Brewing Company,Providence, RI
2224,143,Bohemian Pils,American Pilsner,0.052,30,16,Narragansett Brewing Company,Providence, RI
1775,143,Autocrat Coffee Milk Stout,Milk / Sweet Stout,0.053,30,16,Narragansett Brewing Company,Providence, RI
